No.,nameen,ROCKTYPEid,slope-deg,IDW-5d,ls-value,latitude,longitude,STN0203,STN0311,STN0421,ls_prob
5175950,Tree,1,23.04688835,16.24293707353575,0,18.8670259197871,99.3533156660354,143.6811417,7758.59862,9240.445495,0.0
5175951,Tree,1,24.81511879,16.239426731846017,0,18.867071198104,99.3532682931774,145.7667274,7753.440182,9244.151074,0.0
5175952,Tree,1,27.62121964,16.235484600116333,0,18.8670711079995,99.353315760691,148.0677223,7753.599285,9245.310744,0.0
5175953,Tree,1,23.04688835,16.237527982833186,0,18.8670258071397,99.3533750004111,146.8324769,7758.8019,9241.899448,0.0
5175954,Tree,1,25.0884304,16.232965182573295,0,18.8670257170082,99.3534224679114,149.4940602,7758.968148,9243.065491,0.0
5175955,Tree,1,27.62121964,16.230247746727954,0,18.8670709953518,99.3533750950827,151.1276155,7753.802697,9246.763932,0.0
5175956,Tree,1,29.12373352,16.22582500872282,0,18.86707090522,99.3534225625957,153.7148461,7753.969052,9247.929361,0.0
5175957,Tree,1,25.0884304,16.226987092743467,0,18.8670256043268,99.3534818022864,152.9859881,7759.180488,9244.526644,0.0
5175958,Tree,1,26.66558266,16.221999180837244,0,18.867025514168,99.3535292697862,155.9038052,7759.353983,9245.698444,0.0
5175959,Tree,1,29.12373352,16.220023611335332,0,18.8670707925383,99.3534818969866,157.1129926,7754.181529,9249.389745,0.0
5175960,Tree,1,29.68693352,16.215177539163623,0,18.8670707023793,99.353529364499,159.9555449,7754.355136,9250.560929,0.0
5175961,Tree,1,26.66558266,16.21552587735601,0,18.8670254014526,99.3535886041604,159.6964863,7759.57538,9247.16679,0.0
5175962,Tree,1,28.43463516,16.210169533846756,0,18.8670253112666,99.3536360716595,162.8399147,7759.756121,9248.344342,0.0
5175963,Tree,1,29.38843346,16.20366554212027,0,18.8670704994773,99.353636166401,166.7231768,7754.757533,9253.205437,0.0
5175964,Tree,1,29.68693352,16.208881195215536,0,18.8670705896636,99.3535886988892,163.654354,7754.576676,9252.028503,0.0
5175965,Tree,1,28.43463516,16.204457157410687,0,18.8670252176858,99.3536853191895,166.1975216,7759.947043,9249.568753,0.0
5175966,Tree,1,29.38843346,16.198097817076416,0,18.8670704058963,99.3536854139442,170.0041059,7754.948578,9254.429205,0.0
5175967,Tree,1,28.43463516,16.197595197716403,0,18.8670251083038,99.3537428735315,170.2380629,7760.17456,9251.003175,0.0
5175968,Tree,1,29.38843346,16.191402687450385,0,18.867070296514,99.3537429683016,173.9562528,7755.176242,9255.862873,0.0
5175969,Tree,1,29.49620819,16.191795848026523,0,18.8670250180785,99.3537903410297,173.6591277,7760.365764,9252.189027,0.0
5175970,Tree,1,29.86798286,16.185738776998786,0,18.8670702062885,99.3537904358125,177.3055906,7755.36757,9257.048103,0.0
5175971,Tree,1,29.49620819,16.184382530101132,0,18.8670249052798,99.3538496754021,178.0406616,7760.609297,9253.674931,0.0
5175972,Tree,1,29.80032158,16.17833030302035,0,18.8670248150272,99.3538971428997,181.6247723,7760.807744,9254.866524,0.0
5175973,Tree,1,29.86798286,16.178491637686857,0,18.8670700934895,99.3538497702008,181.5991658,7755.611259,9258.533227,0.0
5175974,Tree,1,30.63756752,16.17256963014357,0,18.8670700032367,99.3538972377111,185.114391,7755.809834,9259.724195,0.0
5175975,Tree,1,29.80032158,16.170625290842263,0,18.8670247021944,99.3539564772714,186.1968721,7761.06033,9256.3596,0.0
5175976,Tree,1,29.98759079,16.16435797408359,0,18.8670246119146,99.3540039447684,189.9235164,7761.266019,9257.556928,0.0
5175977,Tree,1,29.98759079,16.1588807114019,0,18.8670698001236,99.3540040396084,193.2633485,7756.268404,9262.413188,0.0
5175978,Tree,1,30.63756752,16.16502375505416,0,18.8670698904036,99.3539565720986,189.6023602,7756.062583,9261.216488,0.0
5175979,Tree,1,29.49620819,16.14474784646219,0,18.8670695969492,99.3541108415042,201.7112414,7756.743276,9265.115071,0.0
5175980,Tree,1,29.98759079,16.156405316991506,0,18.8670244990478,99.3540632791392,194.6622512,7761.527655,9259.05717,0.0
5175981,Tree,1,29.98759079,16.15107948320302,0,18.8670696872565,99.3540633739951,197.9221358,7756.530209,9263.912643,0.0
5175982,Tree,1,30.82980537,16.149955719666163,0,18.8670244087408,99.3541107466356,198.5135892,7761.740584,9260.260228,0.0
5175983,Tree,1,29.49620819,16.13810007927144,0,18.8670695032426,99.3541600890447,205.6972303,7756.967735,9266.365278,0.0
5175984,Tree,1,30.82980537,16.143188582341626,0,18.8670243150344,99.3541599941629,202.5625108,7761.964899,9261.511091,0.0
5175985,Tree,1,29.49620819,16.13023714054809,0,18.8670693937136,99.3542176433988,210.4220681,7757.234446,9267.829833,0.0
5175986,Tree,1,29.71724701,16.12368195730913,0,18.8670693033669,99.354265110907,214.3695973,7757.457975,9269.040524,0.0
5175987,Tree,1,30.82980537,16.13519003060524,0,18.8670242055056,99.3542175485015,207.358788,7762.231438,9262.976413,0.0
5175988,Tree,1,31.01983452,16.12852614062533,0,18.8670241151592,99.3542650159971,211.3635363,7762.454823,9264.187739,0.0
5175989,Tree,1,29.71724701,16.11540598830446,0,18.8670691904166,99.3543244452919,219.3645082,7757.741912,9270.557462,0.0
5175990,Tree,1,30.57298851,16.108724762141808,0,18.8670691000427,99.3543719127996,223.406023,7757.972682,9271.773869,0.0
5175991,Tree,1,30.97779274,16.113334567570632,0,18.8670239118356,99.354371817861,220.5231764,7762.969199,9266.922515,0.0
5175992,Tree,1,31.01983452,16.12011823393679,0,18.8670240022092,99.3543243503661,216.4278348,7762.738578,9265.705471,0.0
5175993,Tree,1,30.57298851,16.100304103319285,0,18.8670689870584,99.3544312471837,228.5113717,7758.26567,9273.297948,0.0
5175994,Tree,1,30.57298851,16.093516722247575,0,18.8670688966573,99.3544787146908,232.6359749,7758.503681,9274.520065,0.0
5175995,Tree,1,30.63040543,16.09790588003741,0,18.8670237084506,99.3544786197236,229.8689128,7763.499856,9269.670148,0.0
5175996,Tree,1,30.97779274,16.104789669083438,0,18.8670237988515,99.3544311522293,225.6937466,7763.261999,9268.447391,0.0
5175997,Tree,1,29.68693352,16.082279775959616,0,18.8670235050044,99.3545854215848,239.3789498,7764.046791,9272.430627,0.0
5175998,Tree,1,29.71724701,16.078098164229917,0,18.8670686932105,99.3545855165806,242.0373139,7759.050967,9277.2791,0.0
5175999,Tree,1,30.57298851,16.084974496797628,0,18.8670687836389,99.3545380490742,237.8390746,7758.805718,9276.051278,0.0
5176000,Tree,1,30.63040543,16.08924677838885,0,18.8670235954325,99.3545379540911,235.1332508,7763.801699,9271.202162,0.0
5176001,Tree,1,29.68693352,16.075017530842675,0,18.8670234111724,99.3546346691092,243.8141803,7764.30447,9273.707838,0.0
5176002,Tree,1,29.71724701,16.0709274034714,0,18.8670685993783,99.3546347641182,246.424703,7759.308813,9278.555645,0.0
5176003,Tree,1,29.28772545,16.05942840048236,0,18.8670232110294,99.3547396909374,253.3681616,7764.865536,9276.44064,0.0
5176004,Tree,1,29.68693352,16.06649042926903,0,18.8670233014969,99.3546922234446,249.0344654,7764.609999,9275.20394,0.0
5176005,Tree,1,29.71724701,16.06250397833678,0,18.8670684897025,99.354692318469,251.5908279,7759.614538,9280.050964,0.0
5176006,Tree,1,30.13589478,16.055524909269458,0,18.8670683992348,99.3547397859746,255.8812323,7759.87024,9281.287018,0.0
5176007,Tree,1,28.84674644,16.04345417739246,0,18.8670230074334,99.3548464927953,263.2056545,7765.452245,9279.23247,0.0
5176008,Tree,1,29.28772545,16.050567287282114,0,18.8670230979281,99.3547990253031,258.8191838,7765.189477,9277.990075,0.0
5176009,Tree,1,30.13589478,16.04676436763484,0,18.8670682861332,99.3547991203561,261.2798301,7760.19439,9282.835645,0.0
5176010,Tree,1,31.03382301,16.03972929377156,0,18.8670681956382,99.354846587861,265.6256694,7760.457326,9284.077392,0.0
5176011,Tree,1,28.30319595,16.027381777782757,0,18.8670228037761,99.3549532946518,273.1525653,7766.055218,9282.037107,0.0
5176012,Tree,1,28.84674644,16.034535798770335,0,18.867022894298,99.3549058271602,268.7189818,7765.785222,9280.789021,0.0
5176013,Tree,1,31.03382301,16.03090554197239,0,18.8670680825026,99.3549059222418,271.0897838,7760.790518,9285.633131,0.0
5176014,Tree,1,31.57714462,16.023824967318653,0,18.8670679919804,99.3549533897461,275.4852149,7761.060688,9286.880565,0.0
5176015,Tree,1,26.63822556,16.011231833066105,0,18.8670226000575,99.3550600965069,283.1973696,7766.674453,9284.854537,0.0
5176016,Tree,1,28.30319595,16.018417955060336,0,18.8670226906066,99.3550126290159,278.7216017,7766.39723,9283.600767,0.0
5176017,Tree,1,30.8014679,16.007833295637415,0,18.8670677882613,99.3550601916299,285.4479459,7761.680321,9289.696527,0.0
5176018,Tree,1,31.57714462,16.01495023839879,0,18.8670678788107,99.3550127241261,281.0080264,7761.40292,9288.44341,0.0
5176019,Tree,1,26.63822556,16.0037638322715,0,18.8670225060999,99.3551093440285,287.8592892,7766.965466,9286.157993,0.0
5176020,Tree,1,30.8014679,16.00043516966985,0,18.8670676943035,99.3551094391647,290.0736976,7761.971521,9290.999303,0.0
5176021,Tree,1,24.20125198,15.987803002353688,0,18.8670223056891,99.3552143658508,297.8592595,7767.597603,9288.946724,0.0
5176022,Tree,1,26.63822556,15.99502225306579,0,18.8670223962776,99.3551668983607,293.3300106,7767.309945,9287.684751,0.0
5176023,Tree,1,29.12373352,15.98461718920558,0,18.8670674938921,99.355214461015,299.9998635,7762.604066,9293.786581,0.0
5176024,Tree,1,30.8014679,15.991772888017437,0,18.8670675844809,99.3551669935122,295.503426,7762.316222,9292.525265,0.0
5176025,Tree,1,21.10684586,15.971534242981232,0,18.8670221018207,99.3553211677026,308.1035352,7768.256571,9291.79538,0.0
5176026,Tree,1,24.20125198,15.978768611586608,0,18.8670221924364,99.355273700213,303.5416922,7767.961691,9290.527735,0.0
5176027,Tree,1,26.83778763,15.968485610649704,0,18.8670672900232,99.3553212628955,310.1734483,7763.263458,9296.633754,0.0
5176028,Tree,1,29.12373352,15.975659978142046,0,18.8670673806392,99.3552737953932,305.6425013,7762.968387,9295.366769,0.0
5176029,Tree,1,17.23186493,15.95524046169595,0,18.867021897891,99.355427969553,318.4160126,7768.931787,9294.656791,0.0
5176030,Tree,1,21.10684586,15.962484481992693,0,18.8670219885339,99.3553805020641,313.8246987,7768.629686,9293.383479,0.0
5176031,Tree,1,23.14918709,15.952321446210622,0,18.867067086093,99.3554280647744,320.4193139,7763.939107,9299.493676,0.0
5176032,Tree,1,26.83778763,15.959508756440922,0,18.8670671767362,99.3553805972728,315.8571214,7763.636812,9298.221027,0.0
5176033,Tree,1,14.5535574,15.938932829272376,0,18.8670216939,99.355534771402,328.7902744,7769.623245,9297.530944,0.0
5176034,Tree,1,17.23186493,15.946181719753582,0,18.8670217845702,99.3554873039137,324.1722426,7769.313925,9296.25197,0.0
5176035,Tree,1,18.27071571,15.93613642064307,0,18.8670668821014,99.3555348666521,330.7307427,7764.631011,9302.366335,0.0
5176036,Tree,1,23.14918709,15.94333165098177,0,18.8670669727719,99.3554873991511,326.1401884,7764.321492,9301.088026,0.0
5176037,Tree,1,14.5535574,15.931411283895004,0,18.8670215998168,99.3555840189208,333.5931832,7769.947555,9298.860537,0.0
5176038,Tree,1,18.27071571,15.928669192093476,0,18.867066788018,99.3555841141841,335.505874,7764.955529,9303.695237,0.0
5176039,Tree,1,12.96458817,15.91537247074812,0,18.8670213991381,99.3556890407371,343.8730534,7770.650686,9301.70497,0.0
5176040,Tree,1,14.5535574,15.922621132386547,0,18.8670214898477,99.3556415732497,339.220652,7770.330943,9300.417827,0.0
5176041,Tree,1,14.5535574,15.912741812842157,0,18.8670665873389,99.3556891360285,345.7288771,7765.659112,9306.538192,0.0
5176042,Tree,1,18.27071571,15.91994083200112,0,18.8670666780487,99.3556416685284,341.1017889,7765.339163,9305.251718,0.0
5176043,Tree,1,12.07961655,15.899069793264278,0,18.8670211949974,99.3557958425828,354.3757722,7771.381832,9304.61022,0.0
5176044,Tree,1,12.96458817,15.906313961725305,0,18.8670212857342,99.355748375096,349.7021243,7771.054875,9303.317429,0.0
5176045,Tree,1,13.87336922,15.896546678886237,0,18.8670663831976,99.3557959379028,356.1768768,7766.390728,9309.441934,0.0
5176046,Tree,1,14.5535574,15.903743742540826,0,18.8670664739346,99.3557484704033,351.5271758,7766.06356,9308.149814,0.0
5176047,Tree,1,12.07961655,15.890018872476183,0,18.8670210815593,99.3558551769409,360.2302312,7771.795037,9306.229738,0.0
5176048,Tree,1,13.87336922,15.887553140440495,0,18.8670662697592,99.3558552722768,362.0022087,7766.804198,9311.060611,0.0
5176049,Tree,1,14.88004971,15.882782258872858,0,18.8670209907953,99.3559026444271,364.923304,7772.129206,9307.528173,0.0
5176050,Tree,1,17.34932518,15.880361275593392,0,18.867066178995,99.3559027397757,366.6726024,7767.138582,9312.358372,0.0
5176051,Tree,1,14.88004971,15.873742520177858,0,18.8670208773232,99.3559619787844,370.8010005,7772.551424,9309.154741,0.0
5176052,Tree,1,17.34932518,15.871376079855365,0,18.8670660655226,99.355962074149,372.5226994,7767.561071,9313.984097,0.0
5176053,Tree,1,21.81375313,15.866516161994646,0,18.8670207865319,99.35600944627,375.5118725,7772.892802,9310.458814,0.0
5176054,Tree,1,24.09484291,15.864192280421,0,18.8670659747311,99.3560095416473,377.2120702,7767.902669,9315.287494,0.0
5176055,Tree,1,21.81375313,15.859024466436042,0,18.8670206923232,99.356058693786,380.4072565,7773.250369,9311.814437,0.0
5176056,Tree,1,24.09484291,15.856743763464705,0,18.8670658805221,99.3560587891765,382.0856715,7768.260465,9316.642414,0.0
5176057,Tree,1,21.81375313,15.850277060244744,0,18.8670205822073,99.3561162481116,386.1381018,7773.672617,9313.402133,0.0
5176058,Tree,1,24.09484291,15.848045602663564,0,18.8670657704059,99.3561163435174,387.7917137,7768.682985,9318.229288,0.0
5176059,Tree,1,27.43970299,15.843069653165944,0,18.8670204913767,99.3561637155962,390.8721561,7774.024407,9314.714341,0.0
5176060,Tree,1,30.48649025,15.8408778570115,0,18.867065679575,99.3561638110148,392.5058241,7769.035,9319.540817,0.0
5176061,Tree,1,27.43970299,15.83406986685496,0,18.8670203778214,99.3562230499517,396.7989664,7774.468646,9316.358118,0.0
5176062,Tree,1,30.01735687,15.826878068274176,0,18.8670202869635,99.3562705174358,401.5475247,7774.82764,9317.675951,0.0
5176063,Tree,1,30.48649025,15.831926478707429,0,18.8670655660194,99.3562231453862,398.4083323,7769.479525,9321.183742,0.0
5176064,Tree,1,32.34385681,15.824772502745088,0,18.8670654751614,99.356270612883,403.1379343,7769.838749,9322.500893,0.0
5176065,Tree,1,30.01735687,15.817898931300704,0,18.8670201733742,99.3563298517906,407.4917477,7775.280883,9319.326756,0.0
5176066,Tree,1,30.58017731,15.808701241852908,0,18.8670652706864,99.3563774147499,413.8029542,7770.658714,9325.473612,0.0
5176067,Tree,1,30.69476128,15.81072451140017,0,18.867020082489,99.356377319274,412.2536906,7775.647079,9320.650209,0.0
5176068,Tree,1,32.34385681,15.81583955423418,0,18.8670653615717,99.3563299472537,409.059047,7770.292284,9324.150844,0.0
5176072,Tree,1,30.69476128,15.801768107012457,0,18.8670199688656,99.356436653628,418.2139977,7776.109324,9322.308035,0.0
5178878,Tree,1,27.62981224,16.29318948893301,0,18.866925345872,99.3527357565373,114.5279221,7768.128446,9215.48834,0.0
5178881,Tree,1,24.65094757,16.29079078955468,0,18.8669251468015,99.3528407783261,115.9237958,7768.404216,9217.998201,0.0
5178882,Tree,1,27.62981224,16.292102188760218,0,18.8669252367842,99.3527933108511,115.1633533,7768.277623,9216.86224,0.0
5178884,Tree,1,22.19160652,16.278160043141003,0,18.8669701325107,99.3529476747003,123.2228138,7763.700737,9225.433156,0.0
5178885,Tree,1,22.34737206,16.286514818936116,0,18.8669249442961,99.3529475801438,118.3920103,7768.700817,9220.563524,0.0
5178886,Tree,1,24.27532196,16.2801908011753,0,18.8669702225209,99.3529002072132,122.0473152,7763.566816,9224.292007,0.0
5178887,Tree,1,24.65094757,16.288637173050272,0,18.8669250343061,99.3529001126694,117.1680563,7768.566983,9219.421773,0.0
5178888,Tree,1,20.7804184,16.272401038914904,0,18.8669699299436,99.3530544765453,126.5524493,7764.013831,9228.010137,0.0
5178889,Tree,1,20.84626579,16.28050661085116,0,18.8669247417295,99.3530543819602,121.8537185,7769.01371,9223.141866,0.0
5178890,Tree,1,22.19160652,16.27515852764216,0,18.866970019981,99.3530070090588,124.9584793,7763.872666,9226.863206,0.0
5178891,Tree,1,22.34737206,16.28338158511935,0,18.8669248317667,99.3530069144864,120.1974535,7768.872635,9221.99433,0.0
5178892,Tree,1,20.47377586,16.27291858319632,0,18.8669245391016,99.3531611837752,126.2272089,7769.342893,9225.733217,0.0
5178893,Tree,1,20.7804184,16.26852956514744,0,18.8669698173798,99.353113810903,128.7905854,7764.194816,9229.447412,0.0
5178894,Tree,1,20.84626579,16.276475457352046,0,18.866924629166,99.3531137163021,124.1765726,7769.194578,9224.5799,0.0
5178895,Tree,1,20.84626579,16.26510897850668,0,18.8669697273151,99.3531612783889,130.7688876,7764.343226,9230.600121,0.0
5178896,Tree,1,20.47377586,16.26893401078656,0,18.8669244456469,99.3532104312784,128.5260255,7769.500169,9226.932496,0.0
5178897,Tree,1,20.84626579,16.261272251677493,0,18.8669696338603,99.3532105259053,132.9892212,7764.500604,9231.798768,0.0
5178898,Tree,1,20.47377586,16.263920113726325,0,18.8669243364124,99.3532679855889,131.421485,7769.688363,9228.337564,0.0
5178899,Tree,1,20.84626579,16.256437557993728,0,18.8669695246254,99.3532680802312,135.7895446,7764.68892,9233.203096,0.0
5178900,Tree,1,21.41379166,16.259513452338112,0,18.8669242463086,99.3533154530612,133.9690946,7769.847134,9229.499221,0.0
5178901,Tree,1,23.04688835,16.252182470652166,0,18.8669694345214,99.3533155477162,138.2566888,7764.847792,9234.364141,0.0
5178902,Tree,1,21.41379166,16.25368421945428,0,18.8669241336619,99.3533747874012,137.3434531,7770.05012,9230.954898,0.0
5178903,Tree,1,23.00120926,16.248781745025443,0,18.8669240435308,99.3534222548729,140.1853126,7770.216127,9232.122324,0.0
5178904,Tree,1,23.04688835,16.24654575778128,0,18.8669693218744,99.3533748820721,141.5288586,7765.050909,9235.819051,0.0
5178905,Tree,1,25.0884304,16.24179857571932,0,18.8669692317431,99.3534223495565,144.288307,7765.217023,9236.985861,0.0
5178906,Grass,1,23.00120926,16.242377603411786,0,18.8669239308501,99.3534815892121,143.9033023,7770.42816,9233.585208,0.0
5178907,Grass,1,25.0884304,16.235588777135376,0,18.8669691190621,99.3534816839117,147.9031916,7765.429192,9238.447975,0.0
5178908,Grass,1,25.29785728,16.237049603783262,0,18.8669238406918,99.3535290566832,147.0015114,7770.601403,9234.758396,0.0
5178909,Grass,1,26.66558266,16.23041556523282,0,18.8669690289036,99.3535291513955,150.9193096,7765.602547,9239.620546,0.0
5178910,Tree,1,25.29785728,16.230154331346814,0,18.866923727977,99.3535883910217,151.0179314,7770.82248,9236.228482,0.0
5178911,Tree,1,26.66558266,16.223711934837432,0,18.8669689161885,99.3535884857498,154.8341347,7765.823767,9241.089858,0.0
5178912,Tree,1,27.47443199,16.22446428936806,0,18.8669236377915,99.3536358584922,154.3382186,7771.002959,9237.407428,0.0
5178913,Tree,1,28.43463516,16.21817312934435,0,18.8669688260028,99.353635953233,158.0742844,7766.004362,9242.268185,0.0
5178914,Tree,1,27.47443199,16.218410418112093,0,18.8669235442113,99.3536851059925,157.876737,7771.193605,9238.633289,0.0
5178915,Tree,1,28.43463516,16.212273745566492,0,18.8669687324223,99.3536852007466,161.5309808,7766.19513,9243.493401,0.0
5178916,Tree,1,27.47443199,16.211156553297393,0,18.86692343483,99.3537426602998,162.1247852,7771.420792,9240.069409,0.0
5178917,Tree,1,28.43463516,16.205196829403143,0,18.8669686230407,99.3537427550693,165.6853634,7766.422464,9244.928765,0.0
5178918,Tree,1,28.62985039,16.205040528554647,0,18.8669233446051,99.3537901277694,165.713429,7771.61172,9241.256664,0.0
5178919,Tree,1,29.49620819,16.199223524571646,0,18.8669685328156,99.3537902225516,169.1985053,7766.613515,9246.115397,0.0
5178920,Tree,1,28.42645073,16.190886426271202,0,18.866923141555,99.353896929575,174.043115,7772.053061,9243.937327,0.0
5178921,Tree,1,28.62985039,16.197240425785743,0,18.8669232318071,99.3538494621061,170.299516,7771.8549,9242.744326,0.0
5178922,Tree,1,29.49620819,16.19159742944569,0,18.8669684200173,99.3538495569041,173.6925985,7766.856851,9247.602277,0.0
5178923,Tree,1,29.80032158,16.185378961626494,0,18.866968329765,99.3538970243858,177.3645948,7767.055139,9248.794652,0.0
5178924,Tree,1,28.42645073,16.17626115291018,0,18.8669229384436,99.3540037313793,182.6865897,7772.510672,9246.630911,0.0
5178925,Tree,1,28.42645073,16.182814147515472,0,18.8669230287229,99.3539562639109,178.8091809,7772.30528,9245.432168,0.0
5178926,Tree,1,29.80032158,16.177471363711174,0,18.8669682169326,99.3539563587376,182.0437222,7767.307521,9250.288708,0.0
5178927,Tree,1,29.98759079,16.171046269550885,0,18.8669681266531,99.3540038262187,185.853662,7767.513045,9251.486822,0.0
5178928,Tree,1,28.42645073,16.16796168531732,0,18.8669228255775,99.3540630657144,187.6082089,7772.77193,9248.132926,0.0
5178929,Tree,1,29.28772545,16.16124288383865,0,18.8669227352709,99.3541105331822,191.6013912,7772.984551,9249.337405,0.0
5178930,Tree,1,29.98759079,16.162901847011355,0,18.8669680137867,99.3540631605697,190.6935596,7767.774471,9252.988048,0.0
5178931,Tree,1,30.82980537,16.156303230273924,0,18.8669679234799,99.3541106280502,194.6234485,7767.987229,9254.191895,0.0
5178932,Tree,1,29.28772545,16.154204152476726,0,18.8669226415651,99.3541597806797,195.7933063,7773.208541,9250.589745,0.0
5178933,Tree,1,30.82980537,16.149385607187277,0,18.8669678297738,99.354159875561,198.751635,7768.211363,9255.443578,0.0
5178934,Tree,1,29.28772545,16.145898029481664,0,18.866922532037,99.3542173349837,200.7513761,7773.474695,9252.056796,0.0
5178935,Tree,1,29.3110199,16.138988322798085,0,18.8669224416911,99.3542648024507,204.8853156,7773.697756,9253.269552,0.0
5178936,Tree,1,30.82980537,16.141216466011773,0,18.8669677202454,99.3542174298804,203.6376896,7768.477688,9256.90986,0.0
5178937,Tree,1,31.01983452,16.13441611188383,0,18.8669676298993,99.35426489736,207.7141933,7768.700893,9258.12198,0.0
5178938,Tree,1,28.84674644,16.123268882443067,0,18.8669222383686,99.3543716042502,214.3219994,7774.211389,9256.007554,0.0
5178939,Tree,1,29.3110199,16.130282914763864,0,18.8669223287418,99.3543241367839,210.1058204,7773.9811,9254.789075,0.0
5178940,Tree,1,30.97779274,16.118931128605485,0,18.8669674265763,99.3543716991882,217.0279084,7769.214856,9260.858548,0.0
5178941,Tree,1,31.01983452,16.125842902064154,0,18.8669675169496,99.3543242317092,212.8653315,7768.984419,9259.640706,0.0
5178942,Tree,1,28.12907791,16.107345784573802,0,18.8669220349849,99.3544784060484,223.926696,7774.741278,9258.758426,0.0
5178943,Tree,1,28.84674644,16.114445304530314,0,18.8669221253852,99.3544309385827,219.6386017,7774.503765,9257.534228,0.0
5178944,Tree,1,30.63040543,16.10322719325416,0,18.866967223192,99.354478501015,226.5178994,7769.745086,9263.607979,0.0
5178945,Tree,1,30.97779274,16.11023113427379,0,18.8669673135926,99.3544310335366,222.2797987,7769.50742,9262.384422,0.0
5178946,Tree,1,27.02603912,16.091256742813368,0,18.8669218315398,99.3545852078452,233.6786891,7775.287421,9261.522158,0.0
5178947,Tree,1,28.12907791,16.09842574202899,0,18.8669219219674,99.3545377403802,229.3274815,7775.042685,9260.292246,0.0
5178948,Tree,1,29.68693352,16.08734300085435,0,18.8669670197464,99.3545853028404,236.1629168,7770.291581,9266.370264,0.0
5178949,Tree,1,30.63040543,16.09442265858738,0,18.8669671101743,99.3545378353626,231.8583346,7770.046686,9265.140996,0.0
5178950,Tree,1,27.02603912,16.083791060116457,0,18.8669217377084,99.35463445534,238.2200719,7775.544729,9262.800873,0.0
5178951,Tree,1,29.68693352,16.079967232875156,0,18.8669669259148,99.3546345503484,240.657425,7770.549053,9267.648311,0.0
5178952,Tree,1,25.94852829,16.067788024458903,0,18.8669215375666,99.3547394771049,247.9896641,7776.104983,9265.536892,0.0
5178953,Tree,1,27.02603912,16.07503385106853,0,18.8669216280335,99.3546920096407,243.5602864,7775.849815,9264.298736,0.0
5178954,Tree,1,29.28772545,16.064146941988806,0,18.8669667257724,99.3547395721414,250.3319138,7771.109668,9270.382898,0.0
5178955,Tree,1,29.68693352,16.071311650573815,0,18.8669668162396,99.3546921046645,245.9447228,7770.854336,9269.14539,0.0
5178956,Tree,1,24.51631355,16.05141905405094,0,18.8669213339717,99.3548462788984,258.032294,7776.690844,9268.332007,0.0
5178957,Tree,1,25.94852829,16.058704476170313,0,18.8669214244659,99.3547988114348,253.5563411,7776.428456,9267.08815,0.0
5178958,Tree,1,28.84674644,16.04795202841416,0,18.866966522177,99.3548463739635,260.2841875,7771.695905,9273.176553,0.0
5178959,Tree,1,29.28772545,16.055161499442214,0,18.8669666126714,99.3547989064872,255.8476336,7771.433349,9271.933346,0.0
5178960,Tree,1,23.30701447,16.034976331774804,0,18.8669211303156,99.3549530806905,268.1711621,7777.292946,9271.139941,0.0
5178961,Tree,1,24.51631355,16.04229204783948,0,18.866921220837,99.3549056132275,263.6538249,7777.02334,9269.890388,0.0
5178962,Tree,1,28.30319595,16.031672399321376,0,18.8669663185204,99.3549531757842,270.338613,7772.298394,9275.98302,0.0
5178963,Tree,1,28.84674644,16.03891692598286,0,18.866966409042,99.3549057083085,265.8581067,7772.028615,9274.73412,0.0
5178964,Tree,1,21.50217438,16.01847861704537,0,18.8669209265981,99.3550598824813,278.3957586,7777.911286,9273.960682,0.0
5178965,Tree,1,23.30701447,16.025816634227034,0,18.8669210171468,99.3550124150189,273.8415226,7777.634464,9272.705439,0.0
5178966,Tree,1,26.63822556,16.0153276833355,0,18.8669661148024,99.3550599776036,280.4842097,7772.917132,9278.802289,0.0
5178967,Tree,1,28.30319595,16.02259889425985,0,18.8669662053513,99.3550125101285,275.9644415,7772.640132,9277.547701,0.0
5178968,Tree,1,21.50217438,16.010857364451322,0,18.8669208326411,99.3551091299732,283.136749,7778.201878,9275.265669,0.0
5178969,Tree,1,26.63822556,16.007773804783394,0,18.8669660208452,99.3551092251087,285.190484,7773.207911,9280.106595,0.0
5178970,Tree,1,18.20798302,15.994583747953389,0,18.8669206322314,99.3552141517322,293.2977783,7778.833103,9278.057673,0.0
5178971,Tree,1,21.50217438,16.001942069238407,0,18.8669207228194,99.3551666842706,288.6969751,7778.54586,9276.794219,0.0
5178972,Tree,1,24.20125198,15.991637612031266,0,18.866965820435,99.3552142468958,295.2808498,7773.839541,9282.897144,0.0
5178973,Tree,1,26.63822556,15.998934846356835,0,18.8669659110232,99.3551667794216,290.7114324,7773.552113,9281.634348,0.0
5178974,Tree,1,13.67494583,15.978015237707387,0,18.8669204283642,99.3553209535196,303.695961,7779.491119,9280.909672,0.0
5178975,Tree,1,18.20798302,15.985380639933824,0,18.8669205189794,99.3552734860586,299.0668943,7779.196664,9279.64054,0.0
5178976,Tree,1,21.10684586,15.975200693400618,0,18.8669656165672,99.3553210487118,305.6115675,7774.49798,9285.747656,0.0
5178977,Tree,1,24.20125198,15.982508583733525,0,18.8669657071827,99.3552735812382,301.0119611,7774.203336,9284.479186,0.0
5178978,Tree,1,10.04852962,15.961438764790763,0,18.8669202244357,99.3554277553056,314.153156,7780.165359,9283.774438,0.0
